text,label
"Espejo-Saavedra:  Els informes dels lletrats del Parlament, ni vinculants ni preceptius  https://t.co/eAxk12xE66 https://t.co/YYihXDivGG",2
El MHP Puigdemont inaugura avui la exposició sobre la llengua catalana al parlament europeu @PDECATINT @ramontremosa @KRLS @llenguacat @IRLlull https://t.co/IBy7O6Irv7,1
RT @estelada: Arrimadas dona suport a Jusapol i lamenta que «intolerants separatistes» vulguin impedir que es manifestin https://t.co/hGSne…,0
Empreses que haurien rebut encàrrecs relacionats amb l'1-O neguen haver cobrat res #JudiciTV3CatRàdio https://t.co/maIKIh5Es7,2
RT @MASolerNeira: Aquest article l’hauria d’haver publicat la televisió pública els dies en que va ocórrer i no recordo que ho fes. https:/…,0
@lluiv Uns pressopostos neoliberals pactats amb la UE que reduïen en un 40%!! el gast públic. No entenc com @ahorapodemos pot votar a favor d’això,1
RT @maitemarzal: @ArgentoIndepe Aquest polítics tan grans ens estan deixan grans frases #NoSurrenderCAT,1
@pilarcarracelas @En_Pereularia Ho dic jo en base a 1) Dos informàtics que es reuneixen amb el president i gent del CTTI a qui se'ls ofereix mig milió opac 2) Dissenyadora gràfica que accepta facturar una feina que no ha fet 3) Publicista que factura en negatiu 80.000€,0
"#JudiciTV3CatRàdio Va.!! No feu les totiles que sabeu què, el MHP @QuimTorraiPla te un paper que no és agradable de fer amb el panorama actual però, que s'ha de fer...  I no tothom hagués valgut o l'hagues volgut fer... #joacuso  #judici1O  #FreeCAT #LlibertatPresosPolitics #Adéu",1
"Després presentació Valls les coses segueixen com sempre: - candidatura conjunta indepe: 99,99% probabilitat d'èxit, tenir alcaldia i governar - per separat: 99,99% de q l'alcaldia torni a ser per a Colau (directa o indirectament). Sense alternatives.  Slokai",1
"Menys paraules i més fets. Ni consumeixis ni treballis. Fes Vaga!‼️  📢Dijous 7 de febrer, #VagaGeneral.  Sense drets no hi ha llibertat.  Sense llibertat no hi ha #Independència #TombemElRègim https://t.co/fqkFnJKeJw",1
"Avui els botiflers hem de callar, que es un dia sagrat per passejar flames. Bé. Hem de callar sempre. Però avui encara més. Ni el nacionalisme espanyol arriba a tant. https://t.co/1fO24Ss3vB",0
Interessant i necessària iniciativa de @Foreign_Cat  Si voleu que els periodistes vegin el que realment està passant. Convideu-los a venir a #Catalunya i que ho comprovin per ells mateixos.  Etiqueteu als que coneixeu perque ho segueixin i informin. https://t.co/TflpGiM6QY,2
"José Antonio Nieto, ex-secretari d'Estat de Seguretat:  Abans de les 8 del matí vam rebre una demanda dels Mossos per actuar en  200 col·legis. Ho vam fer però en alguns casos no hi havia cap agent allà  https://t.co/2Fh8oAdKTL #JudiciTV3CatRàdio https://t.co/yhtV8ilK4Q",2
"RT @er_pllo: Pel sector indepe, es veu que els únics testimonis que poden tenir ideologia i opinió política són els testimonis processistes.",0
RT @ggkex: @NinaQueral @valtonyc Pedazo de alijo 😳💣,2
@xriusenoticies @German691 Va...el 1-O fue una PATOCHADA con un ÍNDIGNO PUCHERAZO 3x1,0
@JaumeAlonsoCuev @quimforn Molt capcioses!! I asobre el #nostreconseller està molt refredat i amb dificultats respiratòries a banda de notablement més demacrat. #JudiciFARSA #JoAcuso,1
"🙋🏻‍♀️ Aquest cap de setmana hem passat per #escenasdocambio2019 @CidadedaCultura Una 5a edició que es presenta així 👉🏼 “A arte é unha acción persoal que pode valer como exemplo, pero nunca ter un valor exemplar” (Isidoro Valcárcel Medina). #festivals https://t.co/WZM3v6xtS8",0
RT @BanderaCatalana: Últim intent de Junts per Terrassa per fer una llista unitària independentista amb llibertat de vot https://t.co/ivmIo…,1
"@Ciddavid @raulromeva De fet, la tele pública no ha reconegut que la DUI va ser una trola fins que ha començat el judici i ells ho anaven a admetre també. Es va adelantar la tele perquè ells no semblessin traidors. Bona tropa per esperar-ne lleialtat i sinceritat.",0
🔴🎥 @salvadorilla:Com a socialistes i feministes donem el nostre suport i ens sumem a la vaga feminista del divendres #8març. Posem de manifest les mesures que ha adoptat el govern de @sanchezcastejon en favor de les dones. Serem presents a la manifestació del #8M. https://t.co/41uuAE4LKU,0
"Tenim ja tres anys de República. Benvinguda. Però en aquests tres anys, amb aquest traspàs de serveis que tant ha costat de traspassar, què hem guanyat els catalans? Poder cridar 'Visca Catalunya'? Ja és tot, això? No ens cal res més?  A  Clarisme , 1934",0
"Aviat farà 1 any de la matinada del 10 d'abril quan la guàrdia civil va anar a buscar l'Adri i la Tamara, i malgrat tot seguirem lluitant i dissabte 6/4 participarem a Esplugues de les jornades #AdriEtVolemACasa i dimecres 10/4 a Viladecans a manifestació #TamaraNoEstàsSola https://t.co/D01H85aqoE",1
El PP hauria de saber que ETA ja no existeix. ERC hauria de saber que CiU ja no existeix. El PSOE hauria de saber que Franco ja no existeix. Cs hauria de saber que Cs ja no existeix. Catalunya hauria de saber que la por ja no existeix.,0
Els alcaldes de les comarques centrals portaran Foment als tribunals si no s'executen obres de millora a l'R4  https://t.co/BtKbOsQQj1,2
"La Causa Justa:  - Absència d'independència judicial - Prevaricació contra líders Republicans - Presó preventiva abusiva - Violència policial contra gent que vol votar - Jutges difamant, insultant i amenaçant - Espoli fiscal - Vulneració de drets fonamentals",1
RT @esmalts: La única cosa certa és que cap contingent policial és suficient quan la gent surt massivament al carrer #JudiciTV3CatRàdio,0
En canvi és dir:  SÍ a que Catalunya gestioni el 100% dels seus impostos SÍ a les polítiques socials impugnades pel PPSCs SÍ a unes Rodalies dignes SÍ a uns serveis de qualitat SÍ a Open Arms SÍ als drets fonamentals dels catalans SÍ a la dignitat política SÍ a nosaltres mateixos,2
A Les properes manis i fins a la Independència proposo que sempre portem una peça de vestir groga ! Com les armilles gavatxes però amb més estil !,1
"Podemos fa aquest cartell perquè @Pablo_Iglesias_ torna de la baixa paternal.  Deixant a banda el messianisme, van fer el mateix quan Irene Montero tornà de la baixa maternal?  Femi...què?  #EL #cagada #compol https://t.co/zOQ3aJK5ue",2
En aquests moments molta gent a punt per recuperar la Plaça de Catalunya! Altres han de tornar al seu país. Un llarg viatge. Sempre recordaran que eren 4 gats. Avui estem vivint una nova victòria. Visca Catalunya lliure.,0
RT @LaRepublicaCat: Puigdemont respon a l’unionisme que vol impedir la conferència dels presidents al Parlament Europeu  https://t.co/QlPh9…,1
"@ccampdepadros @jaumecollboni @TMB_Barcelona @rodalies @sindicabcn @AdaColau Home @ccampdepadros, igual que tu que vas ser Conseller Socialista a Sarrià, deixa ja de ser cínic Carles....i no emprenyis....",0
El Govern central enfronta guàrdies civils i policies pel repartiment desigual de l'equiparació salarial https://t.co/Neivz8WTQr,2
"Avui és l'aniversari de l'@AnnaGaSabate i el celebrarà lluny de casa per ser una víctima més de la repressió espanyola. No permetrem que l'Estat espanyol segresti la democràcia.  No defallirem!  Per molts anys, Anna!  #UsVolemACasa #FreeTothom🎗️ https://t.co/Htf2XzcGOW",1
"Haver, zepara-RRataj: Zuj habizo de que naide aga cazo a ejta tontería: Contramanifestació dissabte 29S en contra de la manifestació de JUSAPOL. QUEDADA PACÍFICA. Portar un llibre per llegir ben d'hora per omplir la plaça abans de que arribin.  #OmplimStJaume #29S #llibreslliures",1
"Tancant carpetes i fent darrers recadus. Ha estat una legislatura dura: feixuga, estressant, sempre amb els presos i exiliats al cap... estimulant, però, malgrat tot. Grácies a @JoanTarda i als companys del GP @Esquerra_ERC (dipus, i els q penquen) i als serveis del @Congreso_Es https://t.co/9pvcuWyPHN",1
"La democràcia per damunt la llei que defensa l'inclit @QuimTorraiPla permet que és persegueixi un funcionari per no mentir en exercici de les seves funcions:  Assumptes Interns cita a declarar el mosso del  La república no existeix, idiota  https://t.co/RjG3Q9FVeZ https://t.co/iIfwnHTPBb",2
@montseblanes Tota la problemàtica de l'abandonament comença perquè després de l'obligatòria només oferim als alumnes 2 possibles camins. #PerQueApostem,0
@lookespais t'ofereix la #notícia més llegida https://t.co/YHMtCnLh9P #independència #llaçosgrocs #alcalde #espaipúblic #Terrassa https://t.co/FQxapojAaM,1
RT @FinsalNabokov: 🤣🤣🤣🤣🤣🤣🤣 @eljueves us estan robant la feina. https://t.co/FUwwxpVTNO,2
"RT @ccoo_fsc_cat: El #8M en @ccoocatalunya #EnsPlantem per fer front a les desigualtats, a les bretxes i a a violència masclista. https://t…",0
RT @VilaWeb: La CUP exigeix la dimissió de Miquel Buch per les càrregues contra els manifestants independentistes https://t.co/wwgxhFJ2ZF,1
"@elnacionalcat Al menys ja no dieu que  simula disparar amb la mà , com heu afirmat aquest matí. Si us plau, molta atenció amb les fake news.",0
El nacionalisme del pujolisme està mort amb el PdeCAT. El problema q teniu és q el poder el voleu vosaltres com sigui. Era votant d’ERC junt amb la meva família però no heu fet allò que ens vàreu prometre i ja no us tornaré a votar ni jo ni la meva família. Us hem vist el llautó https://t.co/sZsHa4beaA,1
"De res. @sindicatsame presenten el núm9 a la seva candidatura de les eleccions sindicals de #mossos 2019,a un afiliat afèrrim durant molts anys al #CSIF sindicat espanyolista. @INFOCATME @Seg_Cat @USPAC @sindical_mossos  @SPC_Mossos_PL @smemossos https://t.co/t4qv78Xi01 https://t.co/E4m1fxFEXy",0
RT @AlfonsoAznar: Una vicepresidenta que dice  ni pixit ni dixit  tiene que tener una ministra que diga  trifálica .,0
"De dos amors que tenia, l'un en terra, l'altre en mar, el de terra l'empresonen, l'altre viu exiliat.  Jo ni ploro pel de terra ni em lamento pel de mar. Plor i laments de què serveixen? Gent que lluiti és el que cal.  Miquel Martí i Pol https://t.co/i9mMSkl5Mp",0
Visc amb la por que em fotin al trullo per rebre un email.,0
Roger Español:  El 'A por ellos' és en part responsable dels més de 1.000 ferits de l'1-O  https://t.co/GKW1sVzLxh #1OTV3 #Play324 https://t.co/Zi6FmBcykm,1
"RT @FerranBrugalada: @conselladvocat Si, una nova llei que haurem d’esmenar de nou als trinunals. @davalosalarcon @Ster_miau @Pespe1956 @ha…",0
"La 2⃣ de les #324mésvistes: El president de la Cambra dels Comuns, John Bercow, diu que  seria totalment pertinent  un debat de la independència de Gal·les https://t.co/8wPTbjj2Ym",2
Estàvem jugant al pòquer i anaven de farol 😂😂😂😂😂😂😂😂😂 Ara a davant dels jutges neguen haver-se jugat Catalunya al pòquer. https://t.co/o8X2WXDL31,0
"@wagensberg Estimat Ruben, amb respecte i afecte: a PSOE li ha faltat valentia (per variar) però l’esmena a totalitat la va entrar ERC quan encara estaven negociant. I a més: votar contra tràmit pressupostos a qui beneficia? A presos no, a Cat tampoc, i encara menys a gent q més ho necessita",0
RT @xinxetazo: Gran Pina!!!!  #JudiciTV3CatRàdio #JudiciProcés #judici1O,1
"Que les nostres Defenses no perdin l'oportunitat, avui q tenen temps per preparar-ho i demà li donin  leña al Cobo  #JudiciTV3CatRàdio #Mes324",1
"#JudiciTV3CatRàdio No havia sentit tanta indignació per com acusen a un innocent d'ençà que vaig veure, de jovenet, la Passió d'Esparreguera.",1
Rivera qualifica d' humiliació intolerable per a Espanya  que Sánchez accepti un  mediador  en el diàleg amb la Generalitat https://t.co/KlHwSPyFJA https://t.co/mGA8icASkR,2
"@Bernat_Deltell @alfons_godall @jcanadellb La via unilateral la vam perdre quan es va suspendre la DUI. Perdoneu que faci anar més el cor que el cap, però ahir no parava de pensar:proclamem-la, obrim les portes i posem els presos al mig de la mani i que entrin els tancs per la diagonal si hi ha ous...",0
"#Historia Tal dia com avui, fa 83 anys, Manuel Azaña assumia la presidència del Consell de Ministres després de la victòria electoral del Frente Popular.",0
"RT @campllibertat: Agrairíem rigurositat per part vostra, ja que en tot moment hem deixat clar el que exigim al govern de la Generalitat",1
@BCNculturaCNT @eurestcntbcn @EquidEmpoderado @CNT_Barcelona @cnt1910 @anarcobergueda2 @combatiu @solidaritat_inq @soliobreracnt @CntClece @CNTCatalunya @policia ¿Todavía están por aquí? Qué pesaicxs https://t.co/Nzb3IBw7L6,0
"Aquest imbècil diu que en la Diada res de manifestar-se per la independència, que ens hem de manifestar pels presos que així vividors com ell poden estar uns anyets més cobrant https://t.co/z9DeyF7I7n",1
@regul_ilerget @324cat Catalunya no és cap colònia!!,0
"@Boncopdefail @Jordiq2 @DuchMarc En realitat, és ben fotut pensar que ja fa 9 anys de les eleccions del 2010... i el que és pitjor, 4 de les lamentables eleccions del 2015. Espero que les del 2021 funcionin bé, perquè si no estarem ben fotuts :(",2
"Ciutadans, el partit de la paràbola dels talents, segons albertrivera https://t.co/2KQ8IoKCWk",2
RT @ourenase: Això va de democràcia OH WAIT https://t.co/Pn2MgYXcrP,0
"@JoshCDRVO Juristes, politics, periodistes.. és fa difícil trobar algú de qualitat",0
"Una de mis artistas favoritas, una jovencísima Bonnie Raitt 😍https://t.co/CaXPbOOhzV",0
"Tant si has decidit adherir-te a la #VagaFeminista de demà com si no, tingues en compte els serveis mínims ordenats per @treballcat https://t.co/g6LdEhEECj",2
"Han passat 38 anys del #23F i no hem de pensar que va ser fallit: les majories volen un nou 155, es jutja la llibertat ideològica i d'expressió  Davant d'això només uns quants lluitem als carrers, a les places i als centres de treball mentre d'altres encara viuen del règim del 78 https://t.co/QZzBQPppGn",0
RT @CarmeTorrelles: Girona al cor 💛 #JudiciDeLaVergonya  #LlibertatPresosPoliticsiexiliats  #21FVagaGeneral  #INDEPENDÈNCIA https://t.co/vi…,1
El president de @CiudadanosCs @Albert_Rivera assegura que Espanya no necesita fer passos cap a la dreta ni cap a l’esquerra en matèria d’igualtat sinó passos cap endavant. #8MVagaFeminista https://t.co/B4WqXVpGI2,2
RT @pancracieta: Per molts anys @joseprull !!! #UsVolemACasa #FreeThemAll #FreeTothom 🎗🎗🎗 #llibertatpresospolíticsIExiliats https://t.co/w7…,1
"Estimo el meu avi , el tuit d'una neta de Granollers que es fa viral https://t.co/trXBf4Rsg4 #Play324 https://t.co/9lzoeaX2P5",2
Poc seguiment de la vaga de no pagar el bitllet a la línia del xoc mortal de Castellgalí https://t.co/7frBuB8BxH https://t.co/y0iVHNDB8S,2
"Tots els que no sou nacionalistes no feu altra cosa que podrir l'independentisme amb la vostra ideologia anticatalana. Torneu a votar espanyolista. Voteu ERC i reformeu Espanya, però els antinacionalistes no us anomeneu independentistes ni volgueu un Estat, perquè ja en teniu un. https://t.co/r3pOPFJd0K",1
"@AresCases Defensen el  precessisme  Una secta amb SECTA 3 MANAMENTS 1️⃣Només tenen raó ELL(E)S 2️⃣La resta SOM FEIXISTES 3️⃣I PLOREN perquè 🌏 els IGNORA  La resta, seu OBJECTIU,INFIDELS A VÈNCER 1️⃣Tan és si ets dreta o esquerra 2️⃣Si ets sents més o menys català, 🇪🇸 ,🇪🇺 O 🌏 3️⃣I partit votis https://t.co/LYhhEF61l3",0
Aquest tarannà franquista amb el qual es parla de recuperar el cos d'un familiar assassinat durant la Guerra Civil com  desenterrar ossos  és el mateix que jutjarà els líders independentistes.   https://t.co/QH5TgqdhCj,1
