text,label,lang_detected
"@J_Zaragoza_ Mira sabes esto es lo mismo que vosotros, contentos con el 155 pese que castigaba a sus ciudadanos,a todos, a su educación, a su sanidad, a la amputación total de todas las ayudas sociales y no hablemos de todo lo estatal! Esto era necesario apoyarlo? Xd!!",1,es
RT @caval100: Arrimadas da el salto a Madrid y Roldán toma su puesto en el Parlament  https://t.co/r3NJn6Uner,1,es
ACTUALIZACIÓN: #Arrimadas hace oficial su salto al #Congreso anunciando que será la candidata uno para #Barcelona #Ciudadanos https://t.co/9bw5SNVCFO,2,es
"Se ha convertido en Trending Topic: Así es la trampa del Fairy que llevaron a cabo  los independentistas el 1-O para que los policías resbalaran y poder “patearles la cabeza”, según Enric Millo https://t.co/g3MftnGjTt https://t.co/7MxdUbV57h",1,es
"Me estáis preguntando muchas por el separatismo feminista.  Hace solo unos meses estaba casi olvidado. Tras la ofensiva patriarcal a partir del #8M, que no respeta ni nuestros días de duelo, normal que esté pasando a ser una opción para muchas.  ?HILO ? sobre SEPARATISMO. https://t.co/TGmK2J9VNA",1,es
"@MinstDeLaVerdad @EthraWind @tjparfitt Se permite porque tenéis que aguantar y disimular la democracia pero cada ve os cuesta más, hemos oído a vuestro rey hablar de que la ley está por encima de la democracia esto es propio de un dictador, y no digamos si consigue el trifachito ganar que haréis?",1,es
"Arrimadas, ha anunciado este martes que enviará una carta al presidente del Parlament, Torrent, exigiéndole su dimisión  de inmediato  y que intentará que el pleno se pronuncie sobre la continuidad del republicano al frente de la Cámara.  #LaSilenciosaCat https://t.co/FHEEvuugSU",0,es
RT @mummysil15: EmocionArte: La Luna: mitología https://t.co/aeYXeYUn4A,2,es
"Al ver las imágnes recuerden que #Zapatero del #PSOE de #PedroSánchez que pactó con el #Chavismo de aquí, pide diálogo con el jefe #Maduro de los asesinos, mientras la gente muere en las calles...  #VenezuelaAidLive  #Venezuela #PodemosEsChavismo https://t.co/x02c7PV6KK",0,es
"@canilero9 @bebaripi @ochoabravo32 @David_n_Goliat @CDRTabarnia @SeorM17 @JordiMasFont @RafaColono @AlfonsoIXLeon @lovenjaire @ElPaco17170917 @marianpy1 @Telasmarineras @PevitaTolosabe @berguetanu @cositasmartinez @Xipress @Ghandi1964 @VictorTabarnia @Morafanova @RamonBerenguerI @Jrgen27307674 @ktalunyalliure @raclo33 @Selene01234 @albert_batista @DavidLlop3 @Luismita @Paco_Glez_ @Nin631 @Jafp1966 @magdale52222300 @felixvsrobespi @Ciutada @Grassonet2 @Julii1985 @anemicas @Marpalau @bla_7863 @ilusoaluso @Jonatrullas @nundiknora @Alexrp1 @ArturoRojillo @ANL_Navarra @CatalinaDeFoix @Karmenziya @IbonTheBasque @xavivicat Yo veo mas factible dejar la independencia en manos de Lourdes que en mano de estos.   Oye despues de 1000 años sin conseguir nada, por probar https://t.co/W1sFoguwdf",1,ca
"Gran intervención de @dbertranroman. Mientras los partidos independentistas bloquean el Parlament, los problemas que sufren los jóvenes siguen sin afrontarse. Y esto no va de ideología, ya que los problemas son los mismos pienses lo que pienses. Los jóvenes no nos merecemos esto. https://t.co/fnPLysFHUK",0,es
"Desobedecer al TS o TC, condena a tropecientos años de cárcel Saltarse la constitución a la torera, irse de rositas  Está claro que desobedecer a unos que nadie ha votado es más grave que desobedecer la carta magna votada en referéndum",1,es
"RT @RosaMariaN9: #JunquerasAcusa: Votar no es delito. Impedirlo por la fuerza, sí. Oriol Junqueras ??? https://t.co/H8yDsrlfuA",1,es
"RT @jimnez_jon: -Me impidió votar la policía, en concreto los Mossos d'Esquadra. Paaaaaammm! #JoAcuso",1,es
"@Xuxipc @Flecha_Morada Amo a mi familia ,a mí pueblo a mi provincia a mi región y por último a mi país,mi país puede pasar a ser mi primer amor si hace posible todo lo demás,no si putea a mi región ,a mí pueblo o mi familia,el k lo kiera entender k lo entienda,la diferencia del nacionalismo catalán",1,es
"Carrizosa nos dice q el 155 no debería haberse levantado NUNCA. Ese es su concepto de democracia, a un solo paso d la  democracia orgánica  de su padre fundador, Francisco Franco Bahamonde... #ThisIsTheRealSpain #Makeamove https://t.co/2XHNRTMx0S",1,es
#JuicioProces: El Supremo permite a los procesados por el 1-O declarar en catalán  por razones emocionales  https://t.co/5fqcXftuY1 Informa @IvanVila_A,1,es
#21Feb Con gran entusiasmo Formadores Tecnológicos @Fundabit del municipio #Independencia estado #Yaracuy mostraron sus recursos en el #CongresoPedagógicoMunicipal #SaludParaElPueblo https://t.co/jE0wWifbGk,1,es
"@paatri_guerrero Hola fascista @paatri_guerrero, ¿Qué tal va ese baño de realidad?  La #RepúblicaCatalana será la tumba de todos los fascistas.  #FemXarxa",1,es
"El domingo en la manifestación de Colón,  espero que no haya banderas de partidos políticos, ni de PP, Cs, VOX entre otras.. La única bandera debe ser la de España https://t.co/XfV02Q772T",0,es
"Si Pedro Sánchez es un “traidor a la patria” por intentar dialogar, qué será Rajoy y amigos de Casado por permitir una DUI, un referéndum ilegal, un 6 y un 7 de septiembre.",0,es
"La respuesta ganadora de la mayoría de preguntas implica 15 o 20 políticos más encarcelados. Però, además, ¿cómo sigue el plan? https://t.co/YeHLJzJglJ",1,es
"Fuera de Cataluña no saben lo que pasa o pasó en Cataluña. Incluso en Cataluña, mucha gente no salió de casa el 1 de octubre u otros días. Si nosotros no conocíamos el plan ZEN que se aplicó (y aplica) en Euskadi hasta que nos lo han aplicado, imagina ellos!",1,es
RT @aquipuedo: #MarcaEspaña #ThisIsTheRealSpain Soto del Real no permet als presos entrar res de color groc via @elnacionalcat https://t.co…,1,es
"? Carmen Calvo, el único «relator» o «mediador» legítimo y lícito es la Constitución y el resto del Ordenamiento Jurídico, especialmente el Código Penal a los GOLPISTAS y a ustedes.  Los secesionistas ni siquiera representan al pueblo mayoritario de Cataluña?? #SánchezDimisión? https://t.co/6dXFBVo1oD",0,es
"José A Nieto, ex Secretario Estado de Seguridad, dice bajo juramento que no hubo carga policial el 1-O.  Cuando llegue a casa les hablará de valores a sus hijos, si los tiene. De perjurio, indecencia y caradura, que si tiene, les hablará otro día. #JuicioProcés #juicio #verguenza",1,es
"@sanchezcastejon Mande, antes de irse, escribir una trilogia, hagan una peli, grabe un disco, no se, pinte autoretratos, INVENTIVA, no le falta. #EspañaViva #SiguemeYTeSigoVOX",0,es
"Destruyen todos los documentos relacionados con el #1Oct y los que llevan un año en prisión preventiva, los acusados y las represaliadas son los otros.  ¿Qué queréis? Así es la España después del franquismo.  #Españaesfascista #PutaEspaña #JudiciTV3CatRàdio https://t.co/0m7zHUKdjJ",1,es
"??? Y para catapultar su imagen pública para, en próximas elecciones autonómicas, ganar las elecciones y ser  presidente de la Generalitat y seguir con su estrategia hacia la república. Que nadie lo dude. https://t.co/AUNjOIByCT",1,es
"Venezuela. El relator. Elecciones sí, elecciones no. Espectáculos políticos varios. .........  Cuándo puedo preguntar por lo de la Dependencia de mi madre?  Nunca, verdad?  Los ciudadanos ya no estamos en la agenda política de nadie.",1,es
"@sandraaltalaca Ayy qué alegría me das queridísima Sandra!!! Ya sabíamos que a su graduación no se llega de forma fácil... Los golpistas, como son todos unos incapaces enchufados, subestimaron a aquellos que tenían enfrente. Viva España🇪🇸🇪🇸🇪🇸",0,es
"Los Mossos detienen a la exalcaldesa de Barberà del Vallès del @socialistes_cat por presunta corrupción Se han dado la misma prisa que con la trama del 3%?  Ah, que no, que me dicen por ahí que los del 3% son indepes y son vacas sagradas de Tractoria https://t.co/M2VIZ6zb82",0,es
@EugeniodOrs_ @MaciaBertran ¿Donde ves la reculada? Yo nunca entendí que fuera a entrevistarse con Puigdemont.,0,es
“Siempre que el independentismo se ha encontrado en una encrucijada apuesta por el riesgo. El 28-A veremos el resultado de su nuevo envite” @jordijuan55 https://t.co/BdIQFn5HwK,2,es
"RT @DPuentespina: La LEY, el cambio sensato, el amor a España y la democracia avanzada del siglo XXI  ⬇️ https://t.co/7kc8wEo7f3",2,es
"@redrumum @Gerard_ACassado @Metakiller Hubo referéndum donde ambos bandos pueden votar. Sale q Sí, sigue sin haber diálogo al otro lado. Declaran el resultado del referéndum y lo suspenden por si hay diálogo y aun así, desierto al otro lado. Tardà no ha cambiado. Otra cosa es q guste a todas las corrientes.",1,es
"#Puigdemont ha asegurado este sábado que está dispuesto a reunirse con la líder de Cs en #Catalunya, Inés #Arrimadas, en su visita a #Waterloo (Bélgica) pero que no participará en un  show mediático  https://t.co/yDlNzIXV6z",2,es
"Comentan el vídeo del asesor de Arrimadas en Salvados, el presentador comienza a justificarlo y se lleva un zasca del señor Monegal que lo han sentido hasta en la China #L6Nirenemontero #L6Nelecciones https://t.co/ii5ZGhl030",1,es
Fiscal:  En algun momento pensó que era incompatible impedir el referendum y preservar el mantenimiento de la convivencia de la ciudadanía ? Nieto:  En ningún momento . I tanmateix van apallissar la gent. Això no deu afectar la convivència.,1,es
La secretaria de Estado de la antigua Marca España equiparó en una entrevista el referéndum del 1-O con una violación https://t.co/XZMExH31JR,2,es
No les importa el pueblo solo les interesa saquearnos y dirán lo qué sea para engañarnos . Están al servicio del IBEX. #LaPatriaSonPersonas Y nosotr@s tenemos la llave para echarlos el 28 de Abril. Unidos Podemos ? https://t.co/QZ7ziNeN6w,1,es
"19/09/18 @sanchezcastejon @meritxell_batet @desdelamoncloa @justiciagob @PoderJudicialEs @fiscal_es Seguimos a la espera de la liberación de los 9 rehenes que el Estado tiene secuestrados en Lledoners, Puig de les Basses y Mas d'Enric #FreeTothom #LlibertatPresosPolítics 🎗 https://t.co/DBxjFwKYnx",1,es
#JudiciTV3CatRàdio Será embustero y cab... El Coronel Pérez dice  No hubo ninguna acción por parte de miembros de CFSE contra personas pacíficas .,1,es
@vozdecatalanes @bcnviafora No os olvidéis comentar que todos los que hicieron posible el referéndum sabían que era ilegal y que por tanto estaban incumpliendo con la Ley,0,es
Un 'pendrive' de Salvadó eleva hasta los 17 millones el delito de malversación. @cronicaglobal #jacobialcalde #Barcelona #España #unioneuropea https://t.co/a7Dbn43ZNx,0,es
Alerta en Moncloa por la búsqueda de apoyo exterior de Torra para su  república digital  https://t.co/ZnoVtTxn0S,0,es
"Le impidieron El Paso a Venezuela a los Eurodiputados que tenían previsto ingresar al país. De hecho, los expulsaron. #noticias #venezuela https://t.co/a9CTTdZiM6",2,es
@Orlik_Cat Que maja que es la mañica... Pide que nos ahoguemos... Yo pido a la Pilarica..... Que ella no pueda echar pedos....  Y le canto esta jotica... Que estamos en democracia... Que se le hinche la barriga... Y el cagar sea su desgracia....  Toma jota!! 😂😂😂😂😂,1,es
"Todos aquellos que no queramos votar a ERC ni a PdCAT, tenemos que hacer un esfuerzo e ir a votar. No podemos quedarnos en casa quejándonos, porque, si lo hacemos,  llamarán a nuestra puerta de noche, será el fascismo, y ahí se acabará todo.",1,es
@gallifantes ...  4.Provocar un estado de terror en la población o en una parte de ella.    #1Oct  #Alsasua    https://t.co/nzus09s7d1,1,es
"Hoy en el bar donde voy a tomar el café, los dos camareros de la barra, con un acento andaluz impresionante, defendiendo TV3 y el catalán en las escuelas.  Aquí está el logro del independentismo y la derrota de los colonos.",1,es
@okdiario 'gorrillas' ¿eh @abalosmeco ? ... no os basta con ser los mamporreros del separatismo si no que además menosprecias a los ciudadanos que hacen el trabajo que se niega a realizar la administración pública que pagamos con nuestros impuestos. Sois unos sinvergüenzas #EleccionesYa,0,es
"@Arran_jovent @ecfm12 @EnricMillo Tienen que buscar la violencia y a falta de ella, busco el FAIRY! #JoSócElDelFAIRY",1,es
"@Dumacbcn @Esquerra_ERC De los nervios me pone oirlo o leer lo que dice. Absolución y punto, este #JudiciFarsa tiene que terminar YA!",1,es
"Que dice un tal Nieto, número 2 de Zoido que,  técnicamente , el #1O no hubo cargas policiales. #condoscojones #judicifarsa https://t.co/Jm7HlHrlLr",1,es
"RT @Neorubiodelpozo: Trapero, colaborador necesario de los golpistas catalanes 🎗🚨 https://t.co/SqmE01eGDY",0,es
El jueves tenemos una nueva huelga promovida por el mundo indepe.  En los colegios vuelven a tener una ocasión fantástica para completar la lista negra de los no afines al régimen.  Mis niños van a clase. Que me apunten. ?,0,es
"Así que, si alguien sensato nos oye, por favor,déjenla volar. Organícense entre ustedes.Admitan que es un atraso tratar de dominar RTVE. Crezcan como políticos y sean valientes. Aunque solo sea por respeto a quienes creen en su necesaria independencia, dentro y fuera de la casa.",2,es
"Fijaos cuánta pobreza política y periodística hay en España, que los cordones sanitarios se hacen a los partidos que apuestan por una democracia avanzada. Y es que históricamente las grandes corporaciones, la Iglesia y la banca siempre han sido los mejores aliados del fascismo.",1,es
Hoy hago huelga como propuesta de mínimos para denunciar el juicio a la democracia q está teniendo lugar estos días en el Tribunal Supremo. Un juicio en el que se ponen en duda nuestros derechos fundamentales #JoAcuso #judicialademocracia #VagaGeneral21F  https://t.co/Rv3lmeO5uF https://t.co/oM780WqMVE,1,es
"Traidor él y traidores el resto de la psoe... unos por colaboración, otros por omisión...  Las siete cesiones capitales de Pedro Sánchez al separatismo, por @KettyGarat https://t.co/786Im8bTL6 vía @libertaddigital",0,es
"La Hora del CAFE nº148: Exhumación Franco, Juicio políticos secesionistas y toda la actualidad política https://t.co/v4IjraAm76",0,es
"@odonelorza2011 Así debe ser ante los votantes de tu circunscripción Odón. Qué cunda el ejemplo. Han sido muy pocos Lis Diputados que lo han hecho en 40 años de democracia y por ende transparencia,en la gestión de lo público. Salario con cargo a los Presupuestos Generales del estado a cambio.",0,es
"@anna_sjd @Ivan29789636 @KnoArbones @AlbanoDante76 @Marta_Sibina Lol , no des clases de estadística básica  a la gente, q en el independentismo se considera opresión severa .",0,es
Por favor ¿podemos tratar de ser más pulcros y decir la verdad que es que se investigará la publicación de los datos en lugar de poner que es contra los independentistas? https://t.co/5UA8a6p8PK,0,es
PSOE de Sànchez: respeto cero a la libertad de expresión de los afiliados al Partido. El que diga algo que moleste al amado líder sera inmediatamente condenado a la muerte civil. Eso es democracia o dictadura? https://t.co/oAzyG7pKQe,0,es
"El enjuiciamiento de los políticos independentistas por parte de un Estado represivo y el veto de sus partidos a los Presupuestos Generales del Estado por razones partidistas, afectarán muy negativamente el futuro de España, incluyendo Catalunya. https://t.co/rNufcInce0",1,es
